Season,Season Type,Team ID,Player ID,Pos,Rookie,Age,GP,G,A,PTS,PM,PPG,SHG,GWG,MIN,SEC,W,L,T,ShO,GA,GAA,ENA,SA,SP,Team_Award,Tournament ID
2007-08,Regular Season,Burlington Barracudas,Roberts_Brittany,Unknown,R!,22.2,3,1,0,1,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Zamora_Kristy,Unknown,NA,29.5,21,1,0,1,42,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Cadney_Kaitlin,Unknown,R,NA,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Edgar_Michelle,Unknown,R!,NA,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Joslin_Jamie,Unknown,R!,16.5,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Masterton_Sherri,Unknown,NA,NA,1,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,McFarlane_Tara,Unknown,R!,NA,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Nelson_Nikki,Unknown,R!,NA,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Simpson_Becky,Unknown,R!,NA,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Ashley_Danielle,Unknown,NA,22.7,2,0,0,0,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,D_Angelo_Carla,Unknown,R!,NA,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Grant_Heather,Unknown,R!,NA,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,McConnell_Stacey,Unknown,R!,24.1,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Nanji_Sasha,Unknown,R!,16.1,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Kretz_Andrea,Unknown,NA,NA,3,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Gastman_Stephanie,Unknown,R!,18.8,4,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Burlington Barracudas,Eckebrecht_Nikki,Unknown,R,24.8,10,0,0,0,20,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Weatherston_Katie,F,R,24.8,15,13,7,20,40,1,1,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Dupuis_Monica,Unknown,NA,26.7,21,9,8,17,18,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Rogerson_Laura,Unknown,R,21.3,27,6,6,12,12,3,2,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Ireland_CJ,Unknown,NA,27.6,25,3,8,11,34,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Powers_Christin,Unknown,NA,24.9,24,5,5,10,26,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Landry_Lyne,Unknown,NA,29.3,25,1,9,10,20,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,McArthur_Lesley,Unknown,R,23,24,4,5,9,24,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,McLean_Stefanie,Unknown,NA,24.7,21,4,3,7,24,2,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Gunsolus_Melissa,Unknown,R,25.5,23,1,6,7,28,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Antony_Kendra,Unknown,NA,27,28,2,4,6,28,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Quenneville_Liane,Unknown,R,20.8,24,0,6,6,34,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,O_Grady_Jessica,Unknown,R,20.2,17,3,2,5,4,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Sweeney_Christine,Unknown,R,18.8,17,0,5,5,39,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Bourdeau_Nadine,Unknown,NA,32.8,4,1,3,4,14,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Slewidge_Jennifer,Unknown,NA,23.8,2,2,0,2,0,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Blain_Kim,Unknown,R,24.4,3,1,1,2,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Snell_Carly,Unknown,R,21.3,17,0,2,2,32,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,McDonald_Jodie,Unknown,R!,NA,5,1,0,1,2,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Gawley_Brittany,Unknown,R,22.7,15,1,0,1,14,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Peace_Kim,Unknown,NA,NA,3,0,1,1,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Aubé_Isabelle,Unknown,NA,29.7,1,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Bergeron_Jillian,Unknown,R!,NA,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Michalek_Annie,Unknown,R!,NA,1,0,0,0,15,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Phillion_Marlies,Unknown,R!,24.9,1,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Simourd_Amanda,Unknown,R!,NA,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Todd_Justine,Unknown,R!,NA,1,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Carson_Jamie,Unknown,R,22.8,2,0,0,0,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Delaney_Brianna,Unknown,R,NA,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Moloughney_Ashley,Unknown,NA,23.9,2,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Roy_Breanna,Unknown,R!,NA,3,0,0,0,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Sgoifo_Lisa,Unknown,NA,25,14,0,0,0,14,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Séguin_Cassie,G,R!,16.3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,?,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Rittmaster_Robyn,G,NA,28.5,16,0,0,0,2,0,0,0,927,30,4,11,0,1,47,3.040431,0,?,?,NA,CWHL
2007-08,Regular Season,Ottawa Capital Canucks,Moffat_Jessica,G,R,24.4,13,0,0,0,0,0,0,0,760,30,4,8,0,0,52,4.102564,0,?,?,NA,CWHL
2007-08,Regular Season,Québec Phénix,Dufour_Christine,G,R,24,13,0,0,0,21,0,0,0,614,30,5,6,0,1,32,3.124491,0,NA,?,NA,CWHL
2007-08,Regular Season,Québec Phénix,Joncas_Marie_Andrée,G,NA,24.5,22,0,0,0,0,0,0,0,1025,1,3,15,0,0,78,4.565779,0,NA,?,NA,CWHL
2007-08,Regular Season,Québec Phénix,Anderson_Jessica,G,1y,27.4,3,0,0,0,0,0,0,0,100,21,0,0,0,0,10,5.979073,0,NA,?,NA,CWHL
2007-08,Regular Season,Québec Phénix,Pharand_Marie_Ève,Unknown,R,21.8,28,7,14,21,18,2,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Charbonneau_Cinthia,Unknown,NA,22.8,29,11,9,20,72,4,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Lapierre_Véronique,Unknown,NA,26.7,29,5,8,13,46,1,1,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Lévesque_Caroline,Unknown,NA,25.8,27,8,3,11,79,2,0,3,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Désilets_Lysanne,Unknown,NA,23.4,28,4,6,10,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Dupuis_Geneviève,Unknown,NA,26.1,21,2,6,8,36,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Cousineau_Nancy,Unknown,R,21.7,29,3,4,7,40,2,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,David_Geneviève,Unknown,NA,19.9,27,2,4,6,44,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Cloutier_Marie_Ève,Unknown,NA,26.6,24,1,5,6,24,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Poirier_Marie_Michèle,Unknown,R,20.8,5,2,3,5,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Gagné_Jessica,Unknown,R!,18.9,5,3,0,3,0,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Dupuis_Casandra,Unknown,R!,18.1,7,1,2,3,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Séguin_Audrey,Unknown,NA,22.5,27,1,2,3,38,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Baribeau_Juana,Unknown,R,18.8,4,2,0,2,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Laplante_Alexia,Unknown,R!,NA,2,1,1,2,12,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Cournoyer_Audrey,Unknown,NA,17.4,3,1,1,2,0,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Allard_Marie_Claude,Unknown,NA,28.9,4,0,2,2,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Tardif_Stacie,Unknown,R!,18.6,6,0,1,1,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Bourbeau_Sharrel,Unknown,R,20.2,27,0,1,1,36,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Leduc_Martine,Unknown,R!,20.5,1,0,0,0,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Marsolais_Sylvia,Unknown,1y,29.4,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Rancour_Dominique,Unknown,NA,28.8,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Tremblay_Laurie,Unknown,NA,21.3,1,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Carlton_Julia,Unknown,NA,26.4,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Kaye_Suzanne,Unknown,NA,28,3,0,0,0,14,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Desrosiers_Marie_Hélène,Unknown,R,24.4,6,0,0,0,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2007-08,Regular Season,Québec Phénix,Ludwig_Mirjam,Unknown,R!,19.8,8,0,0,0,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2008-09,Playoffs,Mississauga Chiefs,Takeda_Megan,G,NA,22.4,1,0,0,0,0,0,0,0,12,22,0,1,0,0,1,4.851752,0,13,92.30769,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Small_Sami_Jo,G,NA,31.9,2,0,0,0,0,0,0,0,129,30,1,1,0,0,5,2.316602,0,NA,?,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Love_Sarah,G,NA,24.4,3,0,0,0,0,0,0,0,174,48,2,0,0,0,8,2.745995,0,NA,?,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,French_Tara,D,R,22.5,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Piper_Cherie,Unknown,NA,26.7,5,4,4,8,6,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Pounder_Cheryl,Unknown,NA,31.7,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Moad_Jennifer,Unknown,NA,22.9,5,0,4,4,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Modeste_Mary,Unknown,NA,22,4,0,1,1,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Botterill_Jennifer,Unknown,NA,28.8,5,6,1,7,2,3,1,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Perks_Lara,Unknown,NA,26.5,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Watt_Laura,Unknown,NA,22.3,5,0,1,1,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Logan_Heather,Unknown,NA,25.8,5,2,2,4,6,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Bowman_Amber,Unknown,NA,23.1,5,1,1,2,10,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Heinhuis_Myria,Unknown,NA,23.5,5,0,3,3,36,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Stephenson_Ashley,Unknown,NA,25.3,5,0,2,2,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,West_Sommer,Unknown,NA,29.9,5,4,10,14,14,2,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Davies_Rebecca,Unknown,NA,22.3,5,0,0,0,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Muranko_Cheryl,Unknown,NA,25.9,4,2,0,2,2,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Mississauga Chiefs,Spooner_Natalie,F,R!,17.4,3,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Brampton Thunder,Cronin_Mandy,G,NA,28,1,0,0,0,0,0,0,0,60,NA,1,0,0,0,2,2,0,0,?,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Eadie_Cindy,G,NA,25.5,2,0,0,0,0,0,0,0,127,12,1,0,1,0,6,2.830189,0,NA,?,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,McCutcheon_Sue,Unknown,NA,25.5,3,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Loftus_Lori,Unknown,NA,30.2,3,0,0,0,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Engstrom_Molly,Unknown,NA,25,3,1,1,2,2,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Slusar_Bobbi_Jo,Unknown,NA,22.7,3,0,1,1,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Apps_Gillian,Unknown,NA,24.3,3,2,1,3,6,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Dupuis_Lori,Unknown,NA,35.3,3,2,4,6,6,0,1,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Hefford_Jayna,Unknown,NA,30.8,3,3,2,5,2,3,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Hagge_Tiffany,Unknown,NA,23.8,3,1,1,2,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Kauth_Kathleen,Unknown,NA,28.9,3,0,2,2,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Fox_Allyson,Unknown,NA,32.9,3,0,4,4,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Ostrander_Meredith,Unknown,NA,28.8,3,1,0,1,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Desmier_Elysia,Unknown,NA,21.9,2,0,1,1,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Webster_Kelsey,D,NA,21.7,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Hambly_Cathy,Unknown,NA,30.1,3,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,Sunohara_Vicky,Unknown,NA,37.8,3,1,2,3,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Brampton Thunder,McArthur_Krista,Unknown,NA,25.1,2,1,0,1,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL champion,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Pinelli_Tania,G,NA,28.8,3,0,0,0,0,0,0,0,180,NA,1,1,1,0,9,3,0,NA,?,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Schiff_Rosina,G,NA,23.4,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,?,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Hart_Kelly,Unknown,NA,23,3,0,1,1,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,McCullough_Kim,Unknown,NA,28.3,3,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Vine_Lindsay,Unknown,NA,26.4,3,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,McConnell_Stacey,Unknown,NA,24.1,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Head_Jana,Unknown,NA,24.6,3,2,1,3,2,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Kellar_Becky,D,NA,33.1,3,0,2,2,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Jennison_Becky,Unknown,NA,25.2,3,0,1,1,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Kretz_Andrea,Unknown,NA,NA,3,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Barré_Amanda,Unknown,NA,25.9,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Hall_Val,Unknown,NA,26.6,3,2,0,2,2,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Zamora_Kristy,Unknown,NA,29.5,3,2,1,3,0,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Zamora_Kelly,Unknown,NA,25.1,3,0,4,4,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,D_Angelo_Carla,Unknown,NA,NA,2,1,0,1,4,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Trimm_Combes_Leigh,Unknown,R!,NA,2,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Burlington Barracudas,Rivers_Jennifer,Unknown,R!,NA,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,Lavigne_Jenny,G,NA,23,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,?,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,St_Pierre_Kim,G,NA,29.2,2,0,0,0,0,0,0,0,129,3,1,1,0,0,5,2.32468,0,NA,?,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,Bourbeau_Stéfanie,Unknown,NA,23.5,2,0,0,0,12,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,Breton_Lisa_Marie,Unknown,NA,30.5,2,0,2,2,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,Weatherston_Katie,Unknown,NA,24.9,2,2,1,3,10,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,Nadeau_Geneviève,Unknown,NA,32.5,1,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,Poulin_Marie_Philip,Unknown,R,16.9,2,2,1,3,4,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,Déry_Nathalie,Unknown,NA,31.7,2,0,1,1,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,Laforge_Caroline,Unknown,NA,20.2,2,0,1,1,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
2008-09,Playoffs,Montréal Stars,Laflamme_Brigitte,Unknown,NA,25.3,2,0,0,0,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL-P
